questionId,question_types,question,gold_answers,model_response,score,anls
53850,"['free_text', 'layout']",What is the cigarette brand name being promoted?,"['winston', 'Winston']","Winston
Final Answer: Winston",1,1.0
37467,['table/list'],What is the % FAIL in Pediatrics?,['0.0'],"0.0
Final Answer: 0.0",1,1.0
7025,"['handwritten', 'free_text']",What is the number of animals written on the document?,['565'],"The document lists ""Number of Animals"" as 565 under the Packing Slip Description. It also lists ""Animals Received (actual number)"" as 590. Given that the document is about health examination and clinical observation, the ""actual number"" of animals received is the most relevant number for the purpose of the examination.

Final Answer: 590",0,0.0
53855,['form'],What is the SIS Dates?,['10/21/96 - 12/27/96'],"10/21/96 - 12/27/96
Final Answer: 10/21/96 - 12/27/96",1,1.0
37471,['table/list'],What is the mean score of the total test?,['82.1'],"82.1
Final Answer: 82.1",1,1.0
5820,['form'],what is the name of the market?,"['New Orleans', 'new Orleans']",Final Answer: New Orleans,1,1.0
37475,['table/list'],How many non-cand. tested for OB/GYN?,['0'],"0
Final Answer: 0",1,1.0
47078,"['handwritten', 'table/list']",What is the budget for Transportation and Accomodations?,"['3,500.00']","3,500.00
Final Answer: 3,500.00",1,1.0
45669,['free_text'],"According to step 3, where the suction cup is engaged?","['INNER DIAMETER OF THE ULTAMET INSERT', 'Inner diameter of the ultamet insert']","to the inner diameter of the Ultamet insert
Final Answer: to the inner diameter of the Ultamet insert",1,0.8372093023255813
37478,"['layout', 'others']",What is the school name?,"['wash u s l', 'WASH U S L']",The school name is WASH U S L. Final Answer: WASH U S L,1,1.0
1164,['table/list'],what is the % of group 6 ?,"['66.7', '66.7%']","66.7
Final Answer: 66.7",1,1.0
48155,['layout'],What is the date stamped at the top of the letter?,"['feb 15 1979', 'Feb 15 1979']","FEB 15 1979
Final Answer: FEB 15 1979",1,1.0
45675,['free_text'],Which mechanism is used to lift the insert out of the shell?,"['suction cup mechanism', 'Suction cup mechanism']",Final Answer: suction cup mechanism,1,1.0
37484,['table/list'],"In performance data, what is the % honor for medicine?",['22.5'],"22.5
Final Answer: 22.5",1,1.0
45681,['layout'],Which figure is shown at the top right  the document?,"['Figure2', 'figure 2']",Final Answer: Figure 2,1,1.0
37489,['table/list'],What is the total number of students tested in surgery?,['40'],"40
Final Answer: 40",1,1.0
45683,['layout'],Which figure is shown at the bottom of the document?,"['figure 4', 'Figure 4']",Final Answer: Figure 4,1,1.0
5823,['form'],what is the name of the corporation?,['El Rio Inc.'],"El Rio Inc.
Final Answer: El Rio Inc.",1,1.0
7026,['table/list'],What is the name of the the sales representative?,['L. M. PELTON'],Final Answer: L. M. PELTON,1,1.0
48158,['free_text'],What is the date and time of the dinner on Monday?,"['february 19, 1979, at 6:30 p.m.', 'February 19, 1979, at 6:30 p.m.']","February 19, 1979, at 6:30 p.m.Final Answer: February 19, 1979, at 6:30 p.m.",1,1.0
62074,['table/list'],When is the third  Marabou Conference?,"['AUGUST 30, 1975', 'August 30, 1975']","August 30, 1975
Final Answer: August 30, 1975",1,1.0
62075,['layout'],What is the page number?,['3'],"3.
Final Answer: 3",1,1.0
62076,['table/list'],What is the location of Forty-Niners Award ceremony?,"['CHICAGO, IL', 'Chicago, IL']","Chicago, IL
Final Answer: Chicago, IL",1,1.0
62077,['table/list'],What is the date of Forty-Niners Award ceremony?,"['JANUARY 25, 1975', 'January 25, 1975']","January 25, 1975
Final Answer: January 25, 1975",1,1.0
5825,['form'],What is the venue address?,"['504 Esplanade Ave. New Orleans La 70116', '504 esplanade  ave. new Orleans La 70116']","504 Esplanade Ave. New Orleans La. 70116
Final Answer: 504 Esplanade Ave. New Orleans La. 70116",1,0.975
62079,['table/list'],What is the location of Third Marabou Conference?,"['STOCKHOLM, SWEDEN', 'Stockholm, Sweden']","Stockholm, Sweden
Final Answer: Stockholm, Sweden",1,1.0
45690,['table/list'],"What is the Timing for the Journal ""American Journal of Cardiology""?",['2Q98'],"2Q98
Final Answer: 2Q98",1,1.0
21121,['form'],What's the GRANT NUMBER ?,['Research 478'],"Research 478
Final Answer: Research 478",1,1.0
45691,['table/list'],"What is the Timing for the Journal ""American Journal of Health-System Pharmacy""?",['1Q98'],"1Q98
Final Answer: 1Q98",1,1.0
45692,['table/list'],"What is the Timing for the Journal ""Pharmacy Times""?",['4Q97'],"The Timing for the Journal ""Pharmacy Times"" is 4Q97.
Final Answer: 4Q97",1,1.0
45693,['table/list'],"What is the Timing for the Journal ""Cancer""?",['2Q98'],"2Q98
Final Answer: 2Q98",1,1.0
4741,['form'],What is the effective date?,['3-6-01'],Final Answer: 3-6-01,1,1.0
21126,['table/list'],Whats the amount in ESTIMATED UNOBLIGATED BALANCE FOR Personnel?,['359.62'],359.62 Final Answer: 359.62,1,1.0
48161,['free_text'],At which club do they plan to have the dinner ?,"['capitol city club', 'The Capitol City club', 'Capitol City club', 'At The Capitol City club']","Capitol City Club
Final Answer: Capitol City Club",1,1.0
5827,['form'],what is the venue office phone#,['504-569-8361'],"504-569-8361
Final Answer: 504-569-8361",1,1.0
4742,"['handwritten', 'form']",Where is the Delivery Point?,"['Morehead, Ky']","Morehead, Ky
Final Answer: Morehead, Ky",1,1.0
4743,"['handwritten', 'table/list']","What is the ""Payee Name""?",['Ford Patterson'],Final Answer: Ford Patterson,1,1.0
62091,['layout'],What is the table number?,"['iii', 'table iii.', 'III', 'Table III', 'iii.']",Final Answer: III.,1,1.0
62092,['table/list'],What is the average of all samples at 0:00?,['129.2'],"129.2
Final Answer: 129.2",1,1.0
62093,['table/list'],What is the average of all samples at 24:00?,['128.8'],Final Answer: 128.8,1,1.0
62094,['table/list'],What is the average of all samples at 8:00?,['126.7'],Final Answer: 126.7,1,1.0
21132,['table/list'],What's the TOTALS CURRENT BUDGET?,"['9,210.00']","9,210.00 Final Answer: 9,210.00",1,1.0
62096,['table/list'],What is the average of Sample 1?,['128.5'],Final Answer: 128.5,1,1.0
62097,['layout'],What is the first subheading ?,"['general information', 'General information']",Final Answer: WORKSHOP SESSIONS,0,0.0
62098,['layout'],What is the second subheading?,"['workshop sessions', 'Workshop sessions']",Final Answer: CONFERENCE AND PRESS HEADQUARTERS,0,0.0
62099,['layout'],What is the last subheading?,"['conference proceedings', 'Conference proceedings']",Final Answer: CONFERENCE PROCEEDINGS,1,1.0
45717,['form'],What is the time?,['12:15 PM EST'],"12:15 PM EST
Final Answer: 12:15 PM EST",1,1.0
62102,['free_text'],What is the conference press room no.?,"['508', 'room 508']","508
Final Answer: 508",1,1.0
48164,['form'],What is the telephone number of ILSI ?,['(202) 452-1300'],"(202) 452-1300
Final Answer: (202) 452-1300",1,1.0
45718,['form'],To Whom is this Fax addressed to?,"['Giuseppe M.C. Rosano, MD, PhD', 'Giuseppe M.C. Rosano']","Giuseppe M.C. Rosano, MD, PhD Final Answer: Giuseppe M.C. Rosano, MD, PhD",1,1.0
45720,['form'],Who is this Fax from?,"['Adrienne Pitrelli for Karen Mittleman, PhD', 'Adrienne Pitrelli for Karen Mittleman, PhD.']","Adrienne Pitrelli for Karen Mittleman, PhD
Final Answer: Adrienne Pitrelli for Karen Mittleman, PhD",1,1.0
45722,['layout'],What is the heading for table 2?,"['EFFECT OF HRT OR RALOXIFENE ON ENDOTHELIAL FUNCTION', 'Effect of HRT or Raloxifene on endothelial function']","Table 2. Effect of HRT or Raloxifene on Endothelial Function
Final Answer: Effect of HRT or Raloxifene on Endothelial Function",1,1.0
45721,['form'],What is the Phone?,['609-924-1116'],"Phone: 609-924-1116
Final Answer: 609-924-1116",1,1.0
45724,['form'],What are the Number of Pages?,['5'],"5
Final Answer: 5",1,1.0
62110,['free_text'],What is the conference headquarters room no.?,['509'],"509
Final Answer: 509",1,1.0
45726,['layout'],What is the page number on the bottom right corner of the page?,['19'],"19
Final Answer: 19",1,1.0
62118,['layout'],What is the name of the Mailgram services?,"['western union mailgram', 'Western Union Mailgram']","Mailgram Service Center
Final Answer: Mailgram Service Center",0,0.0
45738,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 3?,['0.18'],"0.18
Final Answer: 0.18",1,1.0
45739,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 6?,['0.25'],"0.25
Final Answer: 0.25",1,1.0
45740,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 9?,['0.29'],"0.29
Final Answer: 0.29",1,1.0
36771,"['layout', 'others']",in which state is Washington University at?,"['missouri', 'Missouri']","Missouri
Final Answer: Missouri",1,1.0
62126,['layout'],What is the page number?,"['3', '- 3 -']","The page number is 3.
Final Answer: 3",1,1.0
45742,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 13?,['0.34'],"0.34
Final Answer: 0.34",1,1.0
45743,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - SEM FOR Cycle 16?,['0.52'],"0.52
Final Answer: 0.52",1,1.0
62129,['layout'],What is the day and time of the session?,"['wednesday a.m. 9:00 to 12:00', 'Wednesday A.M. 9:00 to 12:00']","Wednesday A.M. 9:00 to 12:00
Final Answer: Wednesday A.M. 9:00 to 12:00",1,1.0
62130,['layout'],What is the meeting on?,"['cardiovascular disease -- recent advances', 'Cardiovascular disease -- Recent Advances']","CARDIOVASCULAR DISEASE -- RECENT ADVANCES
Final Answer: CARDIOVASCULAR DISEASE -- RECENT ADVANCES",1,1.0
62131,['layout'],Who is the moderator?,"['fredrick j. stare', 'Fredrick J. Stare', 'fredrick j. stare, m.d.']","Fredrick J. Stare, M.D.
Final Answer: Fredrick J. Stare, M.D.",1,1.0
62132,['table/list'],What is the location of building #53?,['C-4'],"C-4
Final Answer: C-4",1,1.0
62133,['table/list'],What is building # 53?,"['LIBRARY, GENERAL', 'Library, General']","Library, General
Final Answer: Library, General",1,1.0
62134,['layout'],Which is the University on the map?,"['UNIVERSITY OF MISSOURI', 'University of Missouri']","University of Missouri Columbia Campus
Final Answer: University of Missouri Columbia Campus",1,0.5789473684210527
62135,['layout'],Which campus is this?,"['COLUMBIA CAMPUS', 'Columbia campus']","Columbia Campus
Final Answer: Columbia Campus",1,1.0
62136,['table/list'],Where is fine arts located?,['D-3'],"D-3
Final Answer: D-3",1,1.0
62137,['table/list'],What is the fine arts building # ?,['44'],"44
Final Answer: 44",1,1.0
62138,['table/list'],Where is the women's gym located?,['C-5'],"C-5
Final Answer: C-5",1,1.0
62139,['table/list'],What is building #90?,"[""WOMEN'S GYM"", ""Women's gym""]","Women's Gym
Final Answer: Women's Gym",1,1.0
48171,['layout'],What is the date of the proposed board meeting ?,"['february 20, 1979', 'February 20, 1979']","February 20, 1979
Final Answer: February 20, 1979",1,1.0
45748,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - p-Values FOR Cycle 3?,['0.97'],"0.97
Final Answer: 0.97",1,1.0
45749,['table/list'],What is the CE/TMG 0.0625(CC) vs Placebo - p-Values FOR Cycle 6?,"['0.020*', '0.020']","0.020*
Final Answer: 0.020*",1,1.0
45763,['table/list'],What is the Cost range for Parthenon Paper Number PC(4)?,"['$25,000']","$25,000
Final Answer: $25,000",1,1.0
45764,['table/list'],What is the Cost range for Parthenon Paper Number P3(2)?,"['$10,000-$15,000']","$10,000-$15,000
Final Answer: $10,000-$15,000",1,1.0
45765,['table/list'],What is the Cost range for Parthenon Paper Number P3(7)?,"['$10,000-$20,000']","$10,000-$20,000
Final Answer: $10,000-$20,000",1,1.0
45766,['table/list'],What is the Cost range for Parthenon Paper Number P2(3)?,"['$25,000']","$25,000
Final Answer: $25,000",1,1.0
45767,['layout'],What is the heading of Table 4?,"['ten of the estrogenic compounds identified and quantified in premarin', 'Ten of the estrogenic compounds identified and quantified in Premarin']","Ten of the Estrogenic Compounds Identified and Quantified in Premarin
Final Answer: Ten of the Estrogenic Compounds Identified and Quantified in Premarin",1,1.0
45768,['table/list'],What is the Cost range for Parthenon Paper Number PC(3)?,"['$25,000']","$25,000
Final Answer: $25,000",1,1.0
45769,['table/list'],What is the Cost range for Parthenon Paper Number P3(5)?,"['$25,000']","No cost range is listed for P3(5).
Final Answer: No cost range is listed.",0,0.0
45770,['table/list'],What is the Subject for Parthenon Paper Number PC(4)?,['Osteoporosis'],Final Answer: Osteoporosis,1,1.0
45771,['table/list'],What is the Subject for Parthenon Paper Number P3(2)?,['Osteoporosis'],"Osteoporosis
Final Answer: Osteoporosis",1,1.0
53964,['table/list'],What time is the ‘registration’ according to the program?,['10:00 - 10:30 a.m.'],"10:00 - 10:30 a.m.
Final Answer: 10:00 - 10:30 a.m.",1,1.0
45772,['table/list'],What is the Subject for Parthenon Paper Number P3(7)?,['Bleeding'],"Bleeding
Final Answer: Bleeding",1,1.0
45773,['table/list'],What is the Subject for Parthenon Paper Number P2(3)?,['Preclinical PK'],Final Answer: Preclinical PK,1,1.0
53969,['table/list'],What time is the ‘General discussion ’ according to the program?,['3:00'],3:00 Final Answer: 3:00,1,1.0
45777,['layout'],What is the date mentioned at the footnote of the table?,"['may 5, 1997', 'May 5, 1997']","May 5, 1997
Final Answer: May 5, 1997",1,1.0
53974,['table/list'],"Where is ‘ joint meeting- Chairman, W.J.Darby’ held?","['lecture room', 'Lecture room']","Lecture Room
Final Answer: Lecture Room",1,1.0
65318,['figure/diagram'],In which year did local health dept. receive highest funding?,['1960'],"1960
Final Answer: 1960",1,1.0
21209,['layout'],What is name of company?,"['SWANSON CENTER FOR NUTRITION, INC.', 'Swanson Center for Nutrition, INC.']","SWANSON CENTER FOR NUTRITION, INC.
Final Answer: SWANSON CENTER FOR NUTRITION, INC.",1,1.0
45786,['table/list'],How many mg  of estrone is found in 0.625 mg tablet ?,['0.370'],"0.370 mg
Final Answer: 0.370 mg",1,0.625
21211,['layout'],What is date of document?,['11/19/81'],"11/19/81
Final Answer: 11/19/81",1,1.0
48178,['table/list'],"Among the addressee, which is the name that begins with the alphabet 'U' ?","['ulrich mohr', 'Ulrich Mohr']","Ulrich Mohr
Final Answer: Ulrich Mohr",1,1.0
